,temperature_celsius,temperature_fahrenheit,wind_mph,wind_kph,wind_degree,pressure_mb,pressure_in,precip_mm,precip_in,humidity,cloud,feels_like_celsius,feels_like_fahrenheit,visibility_km,visibility_miles,uv_index,gust_mph,gust_kph,air_quality_Carbon_Monoxide,air_quality_Ozone,air_quality_Nitrogen_dioxide,air_quality_Sulphur_dioxide,air_quality_PM2.5,air_quality_PM10,air_quality_us-epa-index,air_quality_gb-defra-index,moon_illumination
temperature_celsius,0.0,0.0,4.55023923444976,4.6124401913875595,0.24880382775119617,3.1626794258373208,3.148325358851675,-2.889952153110048,,0.7894736842105263,-1.7894736842105263,0.0,0.0,,,1.6555023923444976,5.679425837320574,5.69377990430622,2.909090909090909,8.210526315789474,7.511961722488039,3.2057416267942584,3.3779904306220097,2.3923444976076556,,,-4.708133971291866
temperature_fahrenheit,0.0,0.0,4.6028708133971294,4.545454545454546,0.2535885167464115,3.1770334928229667,3.148325358851675,-2.6411483253588517,,0.7894736842105263,-1.8421052631578947,0.0,0.0,,,1.6602870813397128,5.7272727272727275,5.626794258373206,2.8373205741626792,8.210526315789474,7.626794258373206,3.2679425837320575,3.4354066985645932,2.54066985645933,,,-4.827751196172249
wind_mph,-4.55023923444976,-4.6028708133971294,0.0,0.0,-0.09090909090909091,-1.0909090909090908,-1.2488038277511961,1.9904306220095693,,1.6985645933014355,0.9043062200956937,-4.033492822966507,-4.047846889952153,,,-3.8229665071770333,0.0,0.0,-0.5502392344497608,0.6555023923444976,0.6124401913875598,0.6985645933014354,-0.24401913875598086,-0.18660287081339713,,,-1.1770334928229664
wind_kph,-4.6124401913875595,-4.545454545454546,0.0,0.0,-0.20574162679425836,-1.0909090909090908,-1.1291866028708133,1.784688995215311,,1.7799043062200957,1.1339712918660287,-4.2009569377990434,-4.157894736842105,,,-3.9425837320574164,0.0,0.0,-0.5502392344497608,0.6842105263157895,0.6124401913875598,0.6650717703349283,-0.2679425837320574,-0.2966507177033493,,,-1.0717703349282297
wind_degree,-0.24880382775119617,-0.2535885167464115,0.09090909090909091,0.20574162679425836,0.0,3.789473684210526,4.057416267942584,-0.6746411483253588,,-0.3253588516746411,-1.631578947368421,-1.4258373205741626,-1.2966507177033493,,,0.21052631578947367,0.45454545454545453,0.430622009569378,0.3588516746411483,-0.6555023923444976,2.492822966507177,1.8708133971291867,-0.8181818181818182,-0.20095693779904306,,,-3.4210526315789473
pressure_mb,-3.1626794258373208,-3.1770334928229667,1.0909090909090908,1.0909090909090908,-3.789473684210526,0.0,0.0,-3.0813397129186604,,-3.9138755980861246,-4.980861244019139,-3.5933014354066986,-3.7177033492822966,,,-4.014354066985646,1.8181818181818181,1.7751196172248804,0.3253588516746411,0.7033492822966507,0.8229665071770335,2.45933014354067,0.6507177033492823,-0.10526315789473684,,,5.904306220095694
pressure_in,-3.148325358851675,-3.148325358851675,1.2488038277511961,1.1291866028708133,-4.057416267942584,0.0,0.0,-2.799043062200957,,-3.889952153110048,-4.62200956937799,-3.8373205741626792,-3.799043062200957,,,-4.349282296650718,1.7416267942583732,1.7416267942583732,0.3923444976076555,0.9425837320574163,1.138755980861244,1.9904306220095693,0.7990430622009569,-0.5023923444976076,,,4.607655502392345
precip_mm,2.889952153110048,2.6411483253588517,-1.9904306220095693,-1.784688995215311,0.6746411483253588,3.0813397129186604,2.799043062200957,0.0,,-0.24401913875598086,0.9090909090909091,3.1052631578947367,3.062200956937799,,,2.8564593301435406,-1.4401913875598087,-1.4066985645933014,-0.3923444976076555,1.799043062200957,1.784688995215311,2.507177033492823,-0.05263157894736842,-0.45454545454545453,,,-0.9043062200956937
precip_in,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,
humidity,-0.7894736842105263,-0.7894736842105263,-1.6985645933014355,-1.7799043062200957,0.3253588516746411,3.9138755980861246,3.889952153110048,0.24401913875598086,,0.0,-0.23444976076555024,0.10047846889952153,0.10047846889952153,,,-1.7894736842105263,1.277511961722488,1.1483253588516746,-0.09569377990430622,2.574162679425837,0.14354066985645933,0.937799043062201,-1.5502392344497609,-0.7416267942583732,,,0.5358851674641149
