,temperature_celsius,temperature_fahrenheit,wind_mph,wind_kph,wind_degree,pressure_mb,pressure_in,precip_mm,precip_in,humidity,cloud,feels_like_celsius,feels_like_fahrenheit,visibility_km,visibility_miles,uv_index,gust_mph,gust_kph,air_quality_Carbon_Monoxide,air_quality_Ozone,air_quality_Nitrogen_dioxide,air_quality_Sulphur_dioxide,air_quality_PM2.5,air_quality_PM10,air_quality_us-epa-index,air_quality_gb-defra-index,moon_illumination
temperature_celsius,12.0,0.4716524434913118,8.176816169244788,8.173937681998368,1.804474481181856,4.299724540652258,4.3219791516876365,0.5896082532946388,0.5809298537891332,15.04147076689533,3.146007883615182,5.097600189532341,5.0512385829554285,0.6155177164754724,0.6631505038521794,1.2355423940728858,6.8668046316598,6.86686978704055,7.880580105299726,6.52181885039407,5.070161174819122,8.813797459568681,5.088484916003116,3.868329925465678,4.774201810988792,4.632432232261726,0.9758428028935406
temperature_fahrenheit,0.5092881577473554,12.0,8.16889762795464,8.166030723871597,1.803602961360349,4.299953576728322,4.3225562498645775,0.588180755979939,0.5795057303034754,15.043502420417182,3.150331238364737,5.155166428045412,5.107593308718952,0.6085288258902147,0.6569676937724227,1.2372338611966955,6.858226206234754,6.858290697847642,7.869896534721299,6.526627145741936,5.05236047300058,8.808018936985173,5.08393144448408,3.8663986309696874,4.771497599093653,4.628885788238111,0.9693530313635471
wind_mph,1.3343301232828875,1.3307287566204298,12.0,0.7147193838402083,0.36519961837632864,0.1390140408748818,0.11826989855483934,0.44332491867934776,0.41083442615363347,1.0583625859405605,0.26413510472415963,4.4495860180954825,4.430583570773048,0.15452541603613487,0.1758487758363265,0.49160743260621287,1.1216134345773583,1.1203933531171832,8.890135948152516,3.1539575287293165,7.2360706445981595,12.36612733486925,12.478576292777106,12.054707606849107,11.953136110967593,13.468118018445606,1.045564803555099
wind_kph,1.3344485120218168,1.3309604760198832,0.7209392549591105,12.0,0.3670686513523152,0.14206750485267264,0.12101350306377592,0.44136585174779663,0.4088886075488438,1.046300652955957,0.2652051011539389,4.436284347832292,4.417473653829111,0.15891971830788343,0.1799966723487463,0.4934170493320509,1.1486629939423678,1.1474336509038594,8.87837254415117,3.145931253660963,7.225196261671314,12.364176922396004,12.460016465910384,12.03776378519436,11.92660177666635,13.437180163385367,1.043942632725966
wind_degree,0.5946136111346703,0.5923691374228456,2.7287559343606302,2.737493017686378,12.0,0.5729873701973305,0.5523157547001584,0.5738019858308383,0.5637054308846017,0.549319804825406,0.5050651661681179,1.031389702885719,1.0090508510771983,2.4441182492227935,2.4735031106104817,1.4192185006580245,2.33376019761511,2.333079436760943,1.4958322412660174,0.24517179673112177,0.7647196819562379,1.3221291632182557,0.9162155413475691,0.74744156896454,0.725055031585425,0.6047103741816796,0.36496489526346554
pressure_mb,1.7455173127911234,1.751255780408992,3.279607122764403,3.2841175379622367,1.7473783565583876,12.0,1.5530963491030056,1.2322956536599634,1.2083601469370775,20.695808697777284,2.718529091839798,1.5279137281472375,1.5394525834874222,3.7698351580448026,3.6536586129998896,1.9697118388479264,2.809256037527315,2.7994088200570113,5.717160117500893,4.890974298654619,2.702312444189888,5.665267024418228,4.409720554140013,5.037118996238979,2.882089750112653,3.190679457628937,0.6625519100452747
pressure_in,1.764366167313552,1.7696216966642206,3.250557284098834,3.255098460454846,1.8238610746411286,1.7170982021100198,12.0,1.1870894490301538,1.1659092648849327,20.788102877481233,2.71031270219771,1.5194212275926062,1.5308647474563593,3.7666671176891136,3.649150684435351,1.988535870411939,2.7786856678685896,2.7687339940773374,5.714323736540964,4.857596275536554,2.713932921516499,5.6699211782261045,4.460917417551323,5.07886274625048,2.9192426089559773,3.224143569223312,0.6728646082817311
precip_mm,1.801096173391369,1.8013827012942096,0.3694596027020186,0.370788117037707,1.481847010707981,2.9929584713178463,3.105079799887069,12.0,1.0724155290198107,3.155972422188146,1.0063826131298987,1.0610110466092129,1.069942061854916,0.8963553661756398,0.7975582532784712,0.6699918980499382,0.38390105569913685,0.387025843004511,1.4308356923942955,0.6102918958597627,0.766412891367608,0.9558448240577563,0.9228443651682959,1.2490295878843576,0.6749122581947357,0.8424922992369608,0.7597502284807442
precip_in,1.7919071775024231,1.7922251840769263,0.3409507348540042,0.3422052784957987,1.5163911449293936,3.0518000914386874,3.1656194245589093,1.0612973043729277,12.0,3.1538750034899996,1.0134380113423878,1.0619936303049715,1.0708152533377606,0.9480827642689862,0.8351742276664201,0.6856949099148228,0.3494663166695839,0.35241205226317596,1.3856787486183588,0.6254344884982386,0.6976649239196279,0.9034554367139727,0.8796882938816213,1.1964973131271008,0.6299139336558157,0.792704935743973,0.7864782981139953
humidity,21.161851316889656,21.204202346344076,2.2918480327829904,2.2870689043700003,1.4946295201532918,10.607918397294737,10.504794926115386,1.3215001031990399,1.2578328883902976,12.0,1.4665814025280661,15.850672368196628,15.86910492104994,0.44327985378844265,0.6409014492956556,4.512906905017439,3.568128974680038,3.5618172978781826,5.37619198511548,2.672992697500178,2.2058295291943715,2.823537849707074,2.9833511194478493,1.9328723850376797,2.6981573535255445,2.9070828367619264,0.25282361472070775
